Date,Close
12/31/1959,59.889999
1/4/1960,59.91
1/5/1960,60.389999
1/6/1960,60.130001
1/7/1960,59.689999
1/8/1960,59.5
1/11/1960,58.77
1/12/1960,58.41
1/13/1960,58.080002
1/14/1960,58.400002
1/15/1960,58.380001
1/18/1960,57.889999
1/19/1960,57.27
1/20/1960,57.07
1/21/1960,57.209999
1/22/1960,57.380001
1/25/1960,56.779999
1/26/1960,56.860001
1/27/1960,56.720001
1/28/1960,56.130001
1/29/1960,55.610001
2/1/1960,55.959999
2/2/1960,56.82
2/3/1960,56.32
2/4/1960,56.27
2/5/1960,55.98
2/8/1960,55.32
2/9/1960,55.84
2/10/1960,55.490002
2/11/1960,55.18
2/12/1960,55.459999
2/15/1960,55.169998
2/16/1960,54.73
2/17/1960,55.029999
2/18/1960,55.799999
2/19/1960,56.240002
2/23/1960,55.939999
2/24/1960,55.740002
2/25/1960,55.93
2/26/1960,56.16
2/29/1960,56.119999
3/1/1960,56.009998
3/2/1960,55.619999
3/3/1960,54.779999
3/4/1960,54.57
3/7/1960,54.02
3/8/1960,53.470001
3/9/1960,54.040001
3/10/1960,53.830002
3/11/1960,54.240002
3/14/1960,54.32
3/15/1960,54.740002
3/16/1960,55.040001
3/17/1960,54.959999
3/18/1960,55.009998
3/21/1960,55.07
3/22/1960,55.290001
3/23/1960,55.740002
3/24/1960,55.98
3/25/1960,55.98
3/28/1960,55.860001
3/29/1960,55.779999
3/30/1960,55.66
3/31/1960,55.34
4/1/1960,55.43
4/4/1960,55.540001
4/5/1960,55.369999
4/6/1960,56.509998
4/7/1960,56.52
4/8/1960,56.389999
4/11/1960,56.169998
4/12/1960,56.299999
4/13/1960,56.299999
4/14/1960,56.43
4/18/1960,56.59
4/19/1960,56.130001
4/20/1960,55.439999
4/21/1960,55.59
4/22/1960,55.419998
4/25/1960,54.860001
4/26/1960,55.040001
4/27/1960,55.040001
4/28/1960,54.560001
4/29/1960,54.369999
5/2/1960,54.130001
5/3/1960,54.830002
5/4/1960,55.040001
5/5/1960,54.860001
5/6/1960,54.75
5/9/1960,54.799999
5/10/1960,54.419998
5/11/1960,54.57
5/12/1960,54.849998
5/13/1960,55.299999
5/16/1960,55.25
5/17/1960,55.459999
5/18/1960,55.439999
5/19/1960,55.68
5/20/1960,55.73
5/23/1960,55.759998
5/24/1960,55.700001
5/25/1960,55.669998
5/26/1960,55.709999
5/27/1960,55.740002
5/31/1960,55.830002
6/1/1960,55.889999
6/2/1960,56.130001
6/3/1960,56.23
6/6/1960,56.889999
6/7/1960,57.43
6/8/1960,57.889999
6/9/1960,58
6/10/1960,57.970001
6/13/1960,57.990002
6/14/1960,57.91
6/15/1960,57.57
6/16/1960,57.5
6/17/1960,57.439999
6/20/1960,57.16
6/21/1960,57.110001
6/22/1960,57.279999
6/23/1960,57.59
6/24/1960,57.68
6/27/1960,57.330002
6/28/1960,56.939999
6/29/1960,56.939999
6/30/1960,56.919998
7/1/1960,57.060001
7/5/1960,57.02
7/6/1960,56.939999
7/7/1960,57.240002
7/8/1960,57.380001
7/11/1960,56.869999
7/12/1960,56.25
7/13/1960,56.099998
7/14/1960,56.119999
7/15/1960,56.049999
7/18/1960,55.700001
7/19/1960,55.700001
7/20/1960,55.610001
7/21/1960,55.099998
7/22/1960,54.720001
7/25/1960,54.18
7/26/1960,54.509998
7/27/1960,54.169998
7/28/1960,54.57
7/29/1960,55.509998
8/1/1960,55.529999
8/2/1960,55.040001
8/3/1960,54.720001
8/4/1960,54.889999
8/5/1960,55.439999
8/8/1960,55.52
8/9/1960,55.84
8/10/1960,56.07
8/11/1960,56.279999
8/12/1960,56.66
8/15/1960,56.610001
8/16/1960,56.720001
8/17/1960,56.84
8/18/1960,56.810001
8/19/1960,57.009998
8/22/1960,57.189999
8/23/1960,57.75
8/24/1960,58.07
8/25/1960,57.790001
8/26/1960,57.599998
8/29/1960,57.439999
8/30/1960,56.84
8/31/1960,56.959999
9/1/1960,57.09
9/2/1960,57
9/6/1960,56.490002
9/7/1960,55.790001
9/8/1960,55.740002
9/9/1960,56.110001
9/12/1960,55.720001
9/13/1960,55.830002
9/14/1960,55.439999
9/15/1960,55.220001
9/16/1960,55.110001
9/19/1960,53.860001
9/20/1960,54.009998
9/21/1960,54.57
9/22/1960,54.360001
9/23/1960,53.900002
9/26/1960,53.060001
9/27/1960,52.939999
9/28/1960,52.48
9/29/1960,52.619999
9/30/1960,53.52
10/3/1960,53.360001
10/4/1960,52.990002
10/5/1960,53.389999
10/6/1960,53.720001
10/7/1960,54.029999
10/10/1960,54.139999
10/11/1960,54.220001
10/12/1960,54.150002
10/13/1960,54.57
10/14/1960,54.860001
10/17/1960,54.630001
10/18/1960,54.349998
10/19/1960,54.25
10/20/1960,53.860001
10/21/1960,53.720001
10/24/1960,52.700001
10/25/1960,52.200001
10/26/1960,53.049999
10/27/1960,53.619999
10/28/1960,53.41
10/31/1960,53.389999
11/1/1960,53.939999
11/2/1960,54.220001
11/3/1960,54.43
11/4/1960,54.900002
11/7/1960,55.110001
11/9/1960,55.349998
11/10/1960,56.43
11/11/1960,55.869999
11/14/1960,55.59
11/15/1960,55.810001
11/16/1960,55.700001
11/17/1960,55.549999
11/18/1960,55.82
11/21/1960,55.93
11/22/1960,55.720001
11/23/1960,55.799999
11/25/1960,56.130001
11/28/1960,56.029999
11/29/1960,55.830002
11/30/1960,55.540001
12/1/1960,55.299999
12/2/1960,55.389999
12/5/1960,55.310001
12/6/1960,55.470001
12/7/1960,56.02
12/8/1960,56.150002
12/9/1960,56.650002
12/12/1960,56.849998
12/13/1960,56.880001
12/14/1960,56.84
12/15/1960,56.68
12/16/1960,57.200001
12/19/1960,57.130001
12/20/1960,57.09
12/21/1960,57.549999
12/22/1960,57.389999
12/23/1960,57.439999
12/27/1960,57.52
12/28/1960,57.779999
12/29/1960,58.049999
12/30/1960,58.110001
1/3/1961,57.57
1/4/1961,58.360001
1/5/1961,58.57
1/6/1961,58.400002
1/9/1961,58.810001
1/10/1961,58.970001
1/11/1961,59.139999
1/12/1961,59.32
1/13/1961,59.599998
1/16/1961,59.580002
1/17/1961,59.639999
1/18/1961,59.68
1/19/1961,59.77
1/20/1961,59.959999
1/23/1961,60.290001
1/24/1961,60.450001
1/25/1961,60.529999
1/26/1961,60.619999
1/27/1961,61.240002
1/30/1961,61.970001
1/31/1961,61.779999
2/1/1961,61.900002
2/2/1961,62.299999
2/3/1961,62.220001
2/6/1961,61.759998
2/7/1961,61.650002
2/8/1961,62.209999
2/9/1961,62.02
2/10/1961,61.5
2/13/1961,61.139999
2/14/1961,61.41
2/15/1961,61.919998
2/16/1961,62.299999
2/17/1961,62.099998
2/20/1961,62.32
2/21/1961,62.360001
2/23/1961,62.59
2/24/1961,62.84
2/27/1961,63.299999
2/28/1961,63.439999
3/1/1961,63.43
3/2/1961,63.849998
3/3/1961,63.950001
3/6/1961,64.050003
3/7/1961,63.470001
3/8/1961,63.439999
3/9/1961,63.5
3/10/1961,63.48
3/13/1961,63.66
3/14/1961,63.380001
3/15/1961,63.57
3/16/1961,64.209999
3/17/1961,64
3/20/1961,64.860001
3/21/1961,64.739998
3/22/1961,64.699997
3/23/1961,64.529999
3/24/1961,64.419998
3/27/1961,64.349998
3/28/1961,64.379997
3/29/1961,64.93
3/30/1961,65.059998
4/3/1961,65.599998
4/4/1961,65.660004
4/5/1961,65.459999
4/6/1961,65.610001
4/7/1961,65.959999
4/10/1961,66.529999
4/11/1961,66.620003
4/12/1961,66.309998
4/13/1961,66.260002
4/14/1961,66.370003
4/17/1961,68.68
4/18/1961,66.199997
4/19/1961,65.809998
4/20/1961,65.82
4/21/1961,65.769997
4/24/1961,64.400002
4/25/1961,65.300003
4/26/1961,65.550003
4/27/1961,65.459999
4/28/1961,65.309998
5/1/1961,65.169998
5/2/1961,65.639999
5/3/1961,66.18
5/4/1961,66.440002
5/5/1961,66.519997
5/8/1961,66.410004
5/9/1961,66.470001
5/10/1961,66.410004
5/11/1961,66.389999
5/12/1961,66.5
5/15/1961,66.830002
5/16/1961,67.080002
5/17/1961,67.389999
5/18/1961,66.989998
5/19/1961,67.269997
5/22/1961,66.849998
5/23/1961,66.68
5/24/1961,66.260002
5/25/1961,66.010002
5/26/1961,66.43
5/31/1961,66.559998
6/1/1961,66.559998
6/2/1961,66.730003
6/5/1961,67.080002
6/6/1961,66.889999
6/7/1961,65.639999
6/8/1961,66.669998
6/9/1961,66.660004
6/12/1961,66.150002
6/13/1961,65.800003
6/14/1961,65.980003
6/15/1961,65.690002
6/16/1961,65.18
6/19/1961,64.580002
6/20/1961,65.150002
6/21/1961,65.139999
6/22/1961,64.900002
6/23/1961,65.160004
6/26/1961,64.470001
6/27/1961,64.470001
6/28/1961,64.589996
6/29/1961,64.519997
6/30/1961,64.639999
7/3/1961,65.209999
7/5/1961,65.629997
7/6/1961,65.809998
7/7/1961,65.769997
7/10/1961,65.709999
7/11/1961,65.690002
7/12/1961,65.32
7/13/1961,64.860001
7/14/1961,65.279999
7/17/1961,64.790001
7/18/1961,64.410004
7/19/1961,64.699997
7/20/1961,64.709999
7/21/1961,64.860001
7/24/1961,64.870003
7/25/1961,65.230003
7/26/1961,65.839996
7/27/1961,66.610001
7/28/1961,66.709999
7/31/1961,66.760002
8/1/1961,67.370003
8/2/1961,66.940002
8/3/1961,67.290001
8/4/1961,67.68
8/7/1961,67.669998
8/8/1961,67.82
8/9/1961,67.739998
8/10/1961,67.949997
8/11/1961,68.059998
8/14/1961,67.720001
8/15/1961,67.550003
8/16/1961,67.730003
8/17/1961,68.110001
8/18/1961,68.290001
8/21/1961,68.43
8/22/1961,68.440002
8/23/1961,67.980003
8/24/1961,67.589996
8/25/1961,67.669998
8/28/1961,67.699997
8/29/1961,67.550003
8/30/1961,67.809998
8/31/1961,68.07
9/1/1961,68.190002
9/5/1961,67.959999
9/6/1961,68.459999
9/7/1961,68.349998
9/8/1961,67.879997
9/11/1961,67.279999
9/12/1961,67.959999
9/13/1961,68.010002
9/14/1961,67.529999
9/15/1961,67.650002
9/18/1961,67.209999
9/19/1961,66.080002
9/20/1961,66.959999
9/21/1961,66.989998
9/22/1961,66.720001
9/25/1961,65.769997
9/26/1961,65.779999
9/27/1961,66.470001
9/28/1961,66.580002
9/29/1961,66.730003
10/2/1961,66.769997
10/3/1961,66.730003
10/4/1961,67.18
10/5/1961,67.769997
10/6/1961,66.970001
10/9/1961,67.940002
10/10/1961,68.110001
10/11/1961,68.169998
10/12/1961,68.160004
10/13/1961,68.040001
10/16/1961,67.849998
10/17/1961,67.870003
10/18/1961,68.209999
10/19/1961,68.449997
10/20/1961,68
10/23/1961,68.059998
10/24/1961,67.980003
10/25/1961,68.339996
10/26/1961,68.459999
10/27/1961,68.339996
10/30/1961,68.419998
10/31/1961,68.620003
11/1/1961,68.730003
11/2/1961,69.110001
11/3/1961,69.470001
11/6/1961,70.010002
11/8/1961,70.870003
11/9/1961,70.769997
11/10/1961,71.07
11/13/1961,71.269997
11/14/1961,71.660004
11/15/1961,71.669998
11/16/1961,71.620003
11/17/1961,71.620003
11/20/1961,71.720001
11/21/1961,71.779999
11/22/1961,71.699997
11/24/1961,71.839996
11/27/1961,71.849998
11/28/1961,71.75
11/29/1961,71.699997
11/30/1961,71.32
12/1/1961,71.779999
12/4/1961,72.010002
12/5/1961,71.93
12/6/1961,71.989998
12/7/1961,71.699997
12/8/1961,72.040001
12/11/1961,72.389999
12/12/1961,72.639999
12/13/1961,72.529999
12/14/1961,71.980003
12/15/1961,72.010002
12/18/1961,71.760002
12/19/1961,71.260002
12/20/1961,71.120003
12/21/1961,70.860001
12/22/1961,70.910004
12/26/1961,71.019997
12/27/1961,71.650002
12/28/1961,71.690002
12/29/1961,71.550003
1/2/1962,70.959999
1/3/1962,71.129997
1/4/1962,70.639999
1/5/1962,69.660004
1/8/1962,69.120003
1/9/1962,69.150002
1/10/1962,68.959999
1/11/1962,69.370003
1/12/1962,69.610001
1/15/1962,69.470001
1/16/1962,69.07
1/17/1962,68.32
1/18/1962,68.389999
1/19/1962,68.75
1/22/1962,68.809998
1/23/1962,68.290001
1/24/1962,68.400002
1/25/1962,68.349998
1/26/1962,68.129997
1/29/1962,67.900002
1/30/1962,68.169998
1/31/1962,68.839996
2/1/1962,69.260002
2/2/1962,69.809998
2/5/1962,69.879997
2/6/1962,69.959999
2/7/1962,70.419998
2/8/1962,70.580002
2/9/1962,70.480003
2/12/1962,70.459999
2/13/1962,70.449997
2/14/1962,70.419998
2/15/1962,70.739998
2/16/1962,70.589996
2/19/1962,70.410004
2/20/1962,70.660004
2/21/1962,70.32
2/23/1962,70.160004
2/26/1962,69.760002
2/27/1962,69.889999
2/28/1962,69.959999
3/1/1962,70.199997
3/2/1962,70.160004
3/5/1962,70.010002
3/6/1962,69.779999
3/7/1962,69.690002
3/8/1962,70.190002
3/9/1962,70.419998
3/12/1962,70.400002
3/13/1962,70.599998
3/14/1962,70.910004
3/15/1962,71.059998
3/16/1962,70.940002
3/19/1962,70.849998
3/20/1962,70.660004
3/21/1962,70.510002
3/22/1962,70.400002
3/23/1962,70.449997
3/26/1962,69.889999
3/27/1962,69.699997
3/28/1962,70.040001
3/29/1962,70.010002
3/30/1962,69.550003
4/2/1962,69.370003
4/3/1962,68.809998
4/4/1962,68.489998
4/5/1962,68.910004
4/6/1962,68.839996
4/9/1962,68.309998
4/10/1962,68.559998
4/11/1962,68.410004
4/12/1962,67.900002
4/13/1962,67.900002
4/16/1962,67.599998
4/17/1962,67.900002
4/18/1962,68.269997
4/19/1962,68.589996
4/23/1962,68.529999
4/24/1962,68.459999
4/25/1962,67.709999
4/26/1962,67.050003
4/27/1962,66.300003
4/30/1962,65.239998
5/1/1962,65.699997
5/2/1962,65.989998
5/3/1962,66.529999
5/4/1962,66.239998
5/7/1962,66.019997
5/8/1962,65.169998
5/9/1962,64.260002
5/10/1962,63.57
5/11/1962,62.650002
5/14/1962,63.099998
5/15/1962,64.290001
5/16/1962,64.269997
5/17/1962,63.93
5/18/1962,63.82
5/21/1962,63.59
5/22/1962,62.34
5/23/1962,61.110001
5/24/1962,60.619999
5/25/1962,59.470001
5/28/1962,55.5
5/29/1962,58.080002
5/31/1962,59.630001
6/1/1962,59.380001
6/4/1962,57.27
6/5/1962,57.57
6/6/1962,58.389999
6/7/1962,58.400002
6/8/1962,58.450001
6/11/1962,57.82
6/12/1962,56.34
6/13/1962,55.5
6/14/1962,54.330002
6/15/1962,55.889999
6/18/1962,55.740002
6/19/1962,55.540001
6/20/1962,54.779999
6/21/1962,53.59
6/22/1962,52.68
6/25/1962,52.450001
6/26/1962,52.32
6/27/1962,52.599998
6/28/1962,54.41
6/29/1962,54.75
7/2/1962,55.860001
7/3/1962,56.490002
7/5/1962,56.810001
7/6/1962,56.169998
7/9/1962,56.549999
7/10/1962,57.200001
7/11/1962,57.73
7/12/1962,58.029999
7/13/1962,57.830002
7/16/1962,57.830002
7/17/1962,56.779999
7/18/1962,56.200001
7/19/1962,56.419998
7/20/1962,56.810001
7/23/1962,56.799999
7/24/1962,56.360001
7/25/1962,56.459999
7/26/1962,56.77
7/27/1962,57.200001
7/30/1962,57.830002
7/31/1962,58.23
8/1/1962,57.75
8/2/1962,57.98
8/3/1962,58.119999
8/6/1962,57.75
8/7/1962,57.360001
8/8/1962,57.509998
8/9/1962,57.57
8/10/1962,57.549999
8/13/1962,57.630001
8/14/1962,58.25
8/15/1962,58.66
8/16/1962,58.639999
8/17/1962,59.009998
8/20/1962,59.369999
8/21/1962,59.119999
8/22/1962,59.779999
8/23/1962,59.700001
8/24/1962,59.580002
8/27/1962,59.549999
8/28/1962,58.790001
8/29/1962,58.66
8/30/1962,58.68
8/31/1962,59.119999
9/4/1962,58.560001
9/5/1962,58.119999
9/6/1962,58.360001
9/7/1962,58.380001
9/10/1962,58.450001
9/11/1962,58.59
9/12/1962,58.84
9/13/1962,58.700001
9/14/1962,58.889999
9/17/1962,59.080002
9/18/1962,59.029999
9/19/1962,58.950001
9/20/1962,58.540001
9/21/1962,57.689999
9/24/1962,56.630001
9/25/1962,56.959999
9/26/1962,56.150002
9/27/1962,55.77
9/28/1962,56.27
10/1/1962,55.490002
10/2/1962,56.099998
10/3/1962,56.16
10/4/1962,56.700001
10/5/1962,57.07
10/8/1962,57.07
10/9/1962,57.200001
10/10/1962,57.240002
10/11/1962,57.049999
10/12/1962,56.950001
10/15/1962,57.27
10/16/1962,57.080002
10/17/1962,56.889999
10/18/1962,56.34
10/19/1962,55.59
10/22/1962,54.959999
10/23/1962,53.490002
10/24/1962,55.209999
10/25/1962,54.689999
10/26/1962,54.540001
10/29/1962,55.720001
10/30/1962,56.540001
10/31/1962,56.52
11/1/1962,57.119999
11/2/1962,57.75
11/5/1962,58.349998
11/7/1962,58.709999
11/8/1962,58.32
11/9/1962,58.779999
11/12/1962,59.59
11/13/1962,59.459999
11/14/1962,60.16
11/15/1962,59.970001
11/16/1962,60.16
11/19/1962,59.82
11/20/1962,60.450001
11/21/1962,60.810001
11/23/1962,61.540001
11/26/1962,61.360001
11/27/1962,61.73
11/28/1962,62.119999
11/29/1962,62.41
11/30/1962,62.259998
12/3/1962,61.939999
12/4/1962,62.639999
12/5/1962,62.389999
12/6/1962,62.93
12/7/1962,63.060001
12/10/1962,62.27
12/11/1962,62.32
12/12/1962,62.630001
12/13/1962,62.419998
12/14/1962,62.57
12/17/1962,62.369999
12/18/1962,62.07
12/19/1962,62.580002
12/20/1962,62.82
12/21/1962,62.639999
12/24/1962,62.630001
12/26/1962,63.02
12/27/1962,62.93
12/28/1962,62.959999
12/31/1962,63.099998
1/2/1963,62.689999
1/3/1963,63.720001
1/4/1963,64.129997
1/7/1963,64.120003
1/8/1963,64.739998
1/9/1963,64.589996
1/10/1963,64.709999
1/11/1963,64.849998
1/14/1963,65.199997
1/15/1963,65.110001
1/16/1963,64.669998
1/17/1963,65.129997
1/18/1963,65.18
1/21/1963,65.279999
1/22/1963,65.440002
1/23/1963,65.620003
1/24/1963,65.75
1/25/1963,65.919998
1/28/1963,66.239998
1/29/1963,66.230003
1/30/1963,65.849998
1/31/1963,66.199997
2/1/1963,66.309998
2/4/1963,66.169998
2/5/1963,66.110001
2/6/1963,66.400002
2/7/1963,66.169998
2/8/1963,66.169998
2/11/1963,65.760002
2/12/1963,65.830002
2/13/1963,66.150002
2/14/1963,66.349998
2/15/1963,66.410004
2/18/1963,66.519997
2/19/1963,66.199997
2/20/1963,65.830002
2/21/1963,65.919998
2/25/1963,65.459999
2/26/1963,65.470001
2/27/1963,65.010002
2/28/1963,64.290001
3/1/1963,64.099998
3/4/1963,64.720001
3/5/1963,64.739998
3/6/1963,64.849998
3/7/1963,65.260002
3/8/1963,65.330002
3/11/1963,65.510002
3/12/1963,65.669998
3/13/1963,65.910004
3/14/1963,65.599998
3/15/1963,65.93
3/18/1963,65.610001
3/19/1963,65.470001
3/20/1963,65.949997
3/21/1963,65.849998
3/22/1963,66.190002
3/25/1963,66.209999
3/26/1963,66.400002
3/27/1963,66.68
3/28/1963,66.580002
3/29/1963,66.57
4/1/1963,66.849998
4/2/1963,66.839996
4/3/1963,67.360001
4/4/1963,67.849998
4/5/1963,68.279999
4/8/1963,68.519997
4/9/1963,68.449997
4/10/1963,68.290001
4/11/1963,68.769997
4/15/1963,69.089996
4/16/1963,69.139999
4/17/1963,68.919998
4/18/1963,68.889999
4/19/1963,69.230003
4/22/1963,69.300003
4/23/1963,69.529999
4/24/1963,69.720001
4/25/1963,69.760002
4/26/1963,69.699997
4/29/1963,69.650002
4/30/1963,69.800003
5/1/1963,69.970001
5/2/1963,70.169998
5/3/1963,70.029999
5/6/1963,69.529999
5/7/1963,69.440002
5/8/1963,70.010002
5/9/1963,70.349998
5/10/1963,70.519997
5/13/1963,70.480003
5/14/1963,70.209999
5/15/1963,70.43
5/16/1963,70.25
5/17/1963,70.290001
5/20/1963,69.959999
5/21/1963,70.139999
5/22/1963,70.139999
5/23/1963,70.099998
5/24/1963,70.019997
5/27/1963,69.870003
5/28/1963,70.010002
5/29/1963,70.330002
5/31/1963,70.800003
6/3/1963,70.690002
6/4/1963,70.699997
6/5/1963,70.529999
6/6/1963,70.580002
6/7/1963,70.410004
6/10/1963,69.940002
6/11/1963,70.029999
6/12/1963,70.410004
6/13/1963,70.230003
6/14/1963,70.25
6/17/1963,69.949997
6/18/1963,70.019997
6/19/1963,70.089996
6/20/1963,70.010002
6/21/1963,70.25
6/24/1963,70.199997
6/25/1963,70.040001
6/26/1963,69.410004
6/27/1963,69.07
6/28/1963,69.370003
7/1/1963,68.860001
7/2/1963,69.459999
7/3/1963,69.940002
7/5/1963,70.220001
7/8/1963,69.739998
7/9/1963,70.040001
7/10/1963,69.889999
7/11/1963,69.760002
7/12/1963,69.639999
7/15/1963,69.199997
7/16/1963,69.139999
7/17/1963,68.93
7/18/1963,68.489998
7/19/1963,68.349998
7/22/1963,67.900002
7/23/1963,67.910004
7/24/1963,68.279999
7/25/1963,68.260002
7/26/1963,68.540001
7/29/1963,68.669998
7/30/1963,69.239998
7/31/1963,69.129997
8/1/1963,69.07
8/2/1963,69.300003
8/5/1963,69.709999
8/6/1963,70.169998
8/7/1963,69.959999
8/8/1963,70.019997
8/9/1963,70.480003
8/12/1963,70.589996
8/13/1963,70.790001
8/14/1963,71.07
8/15/1963,71.379997
8/16/1963,71.489998
8/19/1963,71.440002
8/20/1963,71.379997
8/21/1963,71.290001
8/22/1963,71.540001
8/23/1963,71.760002
8/26/1963,71.910004
8/27/1963,71.519997
